common_name,canonical_name,scientific_name,group,file,transparent_file,public_path
红眼蓝钻灯,Boehlkea fredcochui,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_017_species_sheet_03_红眼蓝钻灯__Boehlkea_fredcochui.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_017_species_sheet_03_红眼蓝钻灯_Boehlkea_fredcochui.png,/species-transparent/batch_017_species_sheet_03_红眼蓝钻灯_Boehlkea_fredcochui.png?v=cutfix4_20260510
五彩青蛙_改良型,Synchiropus splendidus,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_017_species_sheet_04_五彩青蛙_改良型__Synchiropus_splendidus.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_017_species_sheet_04_五彩青蛙_改良型_Synchiropus_splendidus.png,/species-transparent/batch_017_species_sheet_04_五彩青蛙_改良型_Synchiropus_splendidus.png?v=cutfix4_20260510
蓝海绵,Haliclona,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_017_species_sheet_05_蓝海绵__Haliclona.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_017_species_sheet_05_蓝海绵_Haliclona.png,/species-transparent/batch_017_species_sheet_05_蓝海绵_Haliclona.png?v=cutfix4_20260510
海月水母,Aurelia aurita,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_017_species_sheet_06_海月水母__Aurelia_aurita.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_017_species_sheet_06_海月水母_Aurelia_aurita.png,/species-transparent/batch_017_species_sheet_06_海月水母_Aurelia_aurita.png?v=cutfix4_20260510
赤月水母,Aurelia coerulea,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_017_species_sheet_07_赤月水母__Aurelia_coerulea.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_017_species_sheet_07_赤月水母_Aurelia_coerulea.png,/species-transparent/batch_017_species_sheet_07_赤月水母_Aurelia_coerulea.png?v=cutfix4_20260510
大西洋海刺水母,Chrysaora quinquecirrha,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_017_species_sheet_08_大西洋海刺水母__Chrysaora_quinquecirrha.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_017_species_sheet_08_大西洋海刺水母_Chrysaora_quinquecirrha.png,/species-transparent/batch_017_species_sheet_08_大西洋海刺水母_Chrysaora_quinquecirrha.png?v=cutfix4_20260510
澳洲斑点水母,Phyllorhiza punctata,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_017_species_sheet_09_澳洲斑点水母__Phyllorhiza_punctata.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_017_species_sheet_09_澳洲斑点水母_Phyllorhiza_punctata.png,/species-transparent/batch_017_species_sheet_09_澳洲斑点水母_Phyllorhiza_punctata.png?v=cutfix4_20260510
倒立水母,Cassiopea andromeda,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_017_species_sheet_10_倒立水母__Cassiopea_andromeda.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_017_species_sheet_10_倒立水母_Cassiopea_andromeda.png,/species-transparent/batch_017_species_sheet_10_倒立水母_Cassiopea_andromeda.png?v=cutfix4_20260510
黑星海刺水母,Chrysaora melanaster,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_018_species_sheet_01_黑星海刺水母__Chrysaora_melanaster.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_018_species_sheet_01_黑星海刺水母_Chrysaora_melanaster.png,/species-transparent/batch_018_species_sheet_01_黑星海刺水母_Chrysaora_melanaster.png?v=cutfix4_20260510
蛋黄水母,Cotylorhiza tuberculata,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_018_species_sheet_02_蛋黄水母__Cotylorhiza_tuberculata.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_018_species_sheet_02_蛋黄水母_Cotylorhiza_tuberculata.png,/species-transparent/batch_018_species_sheet_02_蛋黄水母_Cotylorhiza_tuberculata.png?v=cutfix4_20260510
天草水母,Sanderia malayensis,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_018_species_sheet_03_天草水母__Sanderia_malayensis.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_018_species_sheet_03_天草水母_Sanderia_malayensis.png,/species-transparent/batch_018_species_sheet_03_天草水母_Sanderia_malayensis.png?v=cutfix4_20260510
白子黑白魟,Potamotrygon leopoldi,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_018_species_sheet_04_白子黑白魟__Potamotrygon_leopoldi.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_018_species_sheet_04_白子黑白魟_Potamotrygon_leopoldi.png,/species-transparent/batch_018_species_sheet_04_白子黑白魟_Potamotrygon_leopoldi.png?v=cutfix4_20260510
火山石景观板,Hardscape - Lava Plate,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_018_species_sheet_05_火山石景观板__Hardscape_-_Lava_Plate.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_018_species_sheet_05_火山石景观板_Hardscape_-_Lava_Plate.png,/species-transparent/batch_018_species_sheet_05_火山石景观板_Hardscape_-_Lava_Plate.png?v=cutfix4_20260510
青龙石景观组,Hardscape - Iwagumi Set,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_018_species_sheet_06_青龙石景观组__Hardscape_-_Iwagumi_Set.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_018_species_sheet_06_青龙石景观组_Hardscape_-_Iwagumi_Set.png,/species-transparent/batch_018_species_sheet_06_青龙石景观组_Hardscape_-_Iwagumi_Set.png?v=cutfix4_20260510
南美沉木景观树,Hardscape - Bonsai Wood,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_018_species_sheet_07_南美沉木景观树__Hardscape_-_Bonsai_Wood.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_018_species_sheet_07_南美沉木景观树_Hardscape_-_Bonsai_Wood.png,/species-transparent/batch_018_species_sheet_07_南美沉木景观树_Hardscape_-_Bonsai_Wood.png?v=cutfix4_20260510
ADA风格化妆砂,Hardscape - Cosmetic Sand,,species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/batch_018_species_sheet_08_ADA风格化妆砂__Hardscape_-_Cosmetic_Sand.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/batch_018_species_sheet_08_ADA风格化妆砂_Hardscape_-_Cosmetic_Sand.png,/species-transparent/batch_018_species_sheet_08_ADA风格化妆砂_Hardscape_-_Cosmetic_Sand.png?v=cutfix4_20260510
鹿角珊瑚_SPS,Acropora,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_001_sheet_01_鹿角珊瑚_SPS__Acropora.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_001_sheet_01_鹿角珊瑚_SPS_Acropora.png,/species-transparent/base_missing_001_sheet_01_鹿角珊瑚_SPS_Acropora.png?v=cutfix4_20260510
红菇珊瑚,Actinodiscus,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_001_sheet_02_红菇珊瑚__Actinodiscus.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_001_sheet_02_红菇珊瑚_Actinodiscus.png,/species-transparent/base_missing_001_sheet_02_红菇珊瑚_Actinodiscus.png?v=cutfix4_20260510
六角恐龙,Ambystoma mexicanum,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_001_sheet_03_六角恐龙__Ambystoma_mexicanum.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_001_sheet_03_六角恐龙_Ambystoma_mexicanum.png,/species-transparent/base_missing_001_sheet_03_六角恐龙_Ambystoma_mexicanum.png?v=cutfix4_20260510
杀手螺,Anentome helena,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_001_sheet_04_杀手螺__Anentome_helena.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_001_sheet_04_杀手螺_Anentome_helena.png,/species-transparent/base_missing_001_sheet_04_杀手螺_Anentome_helena.png?v=cutfix4_20260510
迷你榕,Anubias barteri,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_001_sheet_05_迷你榕__Anubias_barteri.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_001_sheet_05_迷你榕_Anubias_barteri.png,/species-transparent/base_missing_001_sheet_05_迷你榕_Anubias_barteri.png?v=cutfix4_20260510
箦藻,Blyxa japonica,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_001_sheet_06_箦藻__Blyxa_japonica.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_001_sheet_06_箦藻_Blyxa_japonica.png,/species-transparent/base_missing_001_sheet_06_箦藻_Blyxa_japonica.png?v=cutfix4_20260510
黑木蕨,Bolbitis heudelotii,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_001_sheet_07_黑木蕨__Bolbitis_heudelotii.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_001_sheet_07_黑木蕨_Bolbitis_heudelotii.png,/species-transparent/base_missing_001_sheet_07_黑木蕨_Bolbitis_heudelotii.png?v=cutfix4_20260510
辣椒榕,Bucephalandra,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_001_sheet_08_辣椒榕__Bucephalandra.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_001_sheet_08_辣椒榕_Bucephalandra.png,/species-transparent/base_missing_001_sheet_08_辣椒榕_Bucephalandra.png?v=cutfix4_20260510
绿菊,Cabomba caroliniana,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_001_sheet_09_绿菊__Cabomba_caroliniana.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_001_sheet_09_绿菊_Cabomba_caroliniana.png,/species-transparent/base_missing_001_sheet_09_绿菊_Cabomba_caroliniana.png?v=cutfix4_20260510
水晶虾,Caridina cantonensis,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_001_sheet_10_水晶虾__Caridina_cantonensis.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_001_sheet_10_水晶虾_Caridina_cantonensis.png,/species-transparent/base_missing_001_sheet_10_水晶虾_Caridina_cantonensis.png?v=cutfix4_20260510
苏拉威西虾,Caridina dennerli,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_002_sheet_01_苏拉威西虾__Caridina_dennerli.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_002_sheet_01_苏拉威西虾_Caridina_dennerli.png,/species-transparent/base_missing_002_sheet_01_苏拉威西虾_Caridina_dennerli.png?v=cutfix4_20260510
大和藻虾,Caridina multidentata,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_002_sheet_02_大和藻虾__Caridina_multidentata.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_002_sheet_02_大和藻虾_Caridina_multidentata.png,/species-transparent/base_missing_002_sheet_02_大和藻虾_Caridina_multidentata.png?v=cutfix4_20260510
尼罗河珊瑚,Catalaphyllia jardinei,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_002_sheet_03_尼罗河珊瑚__Catalaphyllia_jardinei.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_002_sheet_03_尼罗河珊瑚_Catalaphyllia_jardinei.png,/species-transparent/base_missing_002_sheet_03_尼罗河珊瑚_Catalaphyllia_jardinei.png?v=cutfix4_20260510
角蛙,Ceratophrys ornata,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_002_sheet_04_角蛙__Ceratophrys_ornata.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_002_sheet_04_角蛙_Ceratophrys_ornata.png,/species-transparent/base_missing_002_sheet_04_角蛙_Ceratophrys_ornata.png?v=cutfix4_20260510
丁香珊瑚,Clavularia,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_002_sheet_05_丁香珊瑚__Clavularia.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_002_sheet_05_丁香珊瑚_Clavularia.png,/species-transparent/base_missing_002_sheet_05_丁香珊瑚_Clavularia.png?v=cutfix4_20260510
角螺,Clithon corona,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_002_sheet_06_角螺__Clithon_corona.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_002_sheet_06_角螺_Clithon_corona.png,/species-transparent/base_missing_002_sheet_06_角螺_Clithon_corona.png?v=cutfix4_20260510
熊猫鼠,Corydoras pandas,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_002_sheet_07_熊猫鼠__Corydoras_pandas.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_002_sheet_07_熊猫鼠_Corydoras_pandas.png,/species-transparent/base_missing_002_sheet_07_熊猫鼠_Corydoras_pandas.png?v=cutfix4_20260510
大蜻蜓椒草,Cryptocoryne aponogetifolia,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_002_sheet_08_大蜻蜓椒草__Cryptocoryne_aponogetifolia.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_002_sheet_08_大蜻蜓椒草_Cryptocoryne_aponogetifolia.png,/species-transparent/base_missing_002_sheet_08_大蜻蜓椒草_Cryptocoryne_aponogetifolia.png?v=cutfix4_20260510
绿温蒂椒草,Cryptocoryne wendtii Green,,base_species_batches,/Users/chuchu/Documents/codex/fish_pipeline/output/generated_archive/cropped_species/all_images/base_missing_002_sheet_09_绿温蒂椒草__Cryptocoryne_wendtii_Green.png,/Users/chuchu/Documents/New project/aquaguide_frontend/public/species-transparent/base_missing_002_sheet_09_绿温蒂椒草_Cryptocoryne_wendtii_Green.png,/species-transparent/base_missing_002_sheet_09_绿温蒂椒草_Cryptocoryne_wendtii_Green.png?v=cutfix4_20260510
